,name,artist,id,duration,popularity,genres,playlist,features,created_at
8,'You Don't Know Me','Ofenbach',4q0snbJ69gaEbxTf9glk6l,147877,53,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Your Top Songs 2020,"{""danceability"": 0.818, ""energy"": 0.8, ""key"": 7, ""loudness"": -6.794, ""mode"": 1, ""speechiness"": 0.0403, ""acousticness"": 0.167, ""instrumentalness"": 0.00178, ""liveness"": 0.139, ""valence"": 0.816, ""tempo"": 125.026, ""type"": ""audio_features"", ""id"": ""4q0snbJ69gaEbxTf9glk6l"", ""uri"": ""spotify:track:4q0snbJ69gaEbxTf9glk6l"", ""track_href"": ""https://api.spotify.com/v1/tracks/4q0snbJ69gaEbxTf9glk6l"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4q0snbJ69gaEbxTf9glk6l"", ""duration_ms"": 147878, ""time_signature"": 4}",1668281728.14076
7,'Oki Doki Boomer','MemeMachine',65jIlmFH7dc8mSFmz2jvnW,62093,0,[],Your Top Songs 2020,"{""danceability"": 0.937, ""energy"": 0.346, ""key"": 6, ""loudness"": -10.452, ""mode"": 1, ""speechiness"": 0.144, ""acousticness"": 0.308, ""instrumentalness"": 1.72e-05, ""liveness"": 0.102, ""valence"": 0.352, ""tempo"": 97.957, ""type"": ""audio_features"", ""id"": ""65jIlmFH7dc8mSFmz2jvnW"", ""uri"": ""spotify:track:65jIlmFH7dc8mSFmz2jvnW"", ""track_href"": ""https://api.spotify.com/v1/tracks/65jIlmFH7dc8mSFmz2jvnW"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/65jIlmFH7dc8mSFmz2jvnW"", ""duration_ms"": 62093, ""time_signature"": 4}",1668281727.618259
6,'Love Is Gone','SLANDER',39glqzRVRAy4vq3PqeTGb8,256042,65,"['dubstep', 'edm', 'pop dance']",Your Top Songs 2020,"{""danceability"": 0.452, ""energy"": 0.465, ""key"": 4, ""loudness"": -10.006, ""mode"": 0, ""speechiness"": 0.0344, ""acousticness"": 0.0589, ""instrumentalness"": 0.000524, ""liveness"": 0.095, ""valence"": 0.0832, ""tempo"": 149.586, ""type"": ""audio_features"", ""id"": ""39glqzRVRAy4vq3PqeTGb8"", ""uri"": ""spotify:track:39glqzRVRAy4vq3PqeTGb8"", ""track_href"": ""https://api.spotify.com/v1/tracks/39glqzRVRAy4vq3PqeTGb8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/39glqzRVRAy4vq3PqeTGb8"", ""duration_ms"": 256043, ""time_signature"": 4}",1668281727.089699
5,'Tell me','milet',64zkEyt6RvUkonx6bBPfJ5,220440,0,['j-pop'],Your Top Songs 2020,"{""danceability"": 0.666, ""energy"": 0.481, ""key"": 0, ""loudness"": -6.612, ""mode"": 1, ""speechiness"": 0.0599, ""acousticness"": 0.136, ""instrumentalness"": 0, ""liveness"": 0.402, ""valence"": 0.336, ""tempo"": 75.021, ""type"": ""audio_features"", ""id"": ""64zkEyt6RvUkonx6bBPfJ5"", ""uri"": ""spotify:track:64zkEyt6RvUkonx6bBPfJ5"", ""track_href"": ""https://api.spotify.com/v1/tracks/64zkEyt6RvUkonx6bBPfJ5"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/64zkEyt6RvUkonx6bBPfJ5"", ""duration_ms"": 220440, ""time_signature"": 4}",1668281726.556783
4,'Upside Down','JVKE',614OkajfRPH8V0ugNQnduP,114500,0,"['modern indie pop', 'pop']",Your Top Songs 2020,"{""danceability"": 0.88, ""energy"": 0.501, ""key"": 2, ""loudness"": -6.774, ""mode"": 1, ""speechiness"": 0.062, ""acousticness"": 0.0494, ""instrumentalness"": 0.0695, ""liveness"": 0.436, ""valence"": 0.459, ""tempo"": 120.038, ""type"": ""audio_features"", ""id"": ""614OkajfRPH8V0ugNQnduP"", ""uri"": ""spotify:track:614OkajfRPH8V0ugNQnduP"", ""track_href"": ""https://api.spotify.com/v1/tracks/614OkajfRPH8V0ugNQnduP"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/614OkajfRPH8V0ugNQnduP"", ""duration_ms"": 114500, ""time_signature"": 4}",1668281726.030665
3,'Em Bé','AMEE',4RZJObXQzsKQLd25LBjBG8,192000,50,['v-pop'],Your Top Songs 2020,"{""danceability"": 0.923, ""energy"": 0.601, ""key"": 2, ""loudness"": -4.692, ""mode"": 1, ""speechiness"": 0.0726, ""acousticness"": 0.0644, ""instrumentalness"": 0.000253, ""liveness"": 0.0508, ""valence"": 0.776, ""tempo"": 129.944, ""type"": ""audio_features"", ""id"": ""4RZJObXQzsKQLd25LBjBG8"", ""uri"": ""spotify:track:4RZJObXQzsKQLd25LBjBG8"", ""track_href"": ""https://api.spotify.com/v1/tracks/4RZJObXQzsKQLd25LBjBG8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4RZJObXQzsKQLd25LBjBG8"", ""duration_ms"": 192000, ""time_signature"": 4}",1668281725.503143
2,'Queen of Disaster','LO LA',5y9uESGX3Q9VOLWJ4fFbcd,195937,48,[],Your Top Songs 2020,"{""danceability"": 0.524, ""energy"": 0.606, ""key"": 8, ""loudness"": -9.244, ""mode"": 1, ""speechiness"": 0.0349, ""acousticness"": 0.227, ""instrumentalness"": 0, ""liveness"": 0.144, ""valence"": 0.553, ""tempo"": 128.059, ""type"": ""audio_features"", ""id"": ""5y9uESGX3Q9VOLWJ4fFbcd"", ""uri"": ""spotify:track:5y9uESGX3Q9VOLWJ4fFbcd"", ""track_href"": ""https://api.spotify.com/v1/tracks/5y9uESGX3Q9VOLWJ4fFbcd"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5y9uESGX3Q9VOLWJ4fFbcd"", ""duration_ms"": 195937, ""time_signature"": 4}",1668281724.969321
1,'At My Worst','Pink Sweat$',0ri0Han4IRJhzvERHOZTMr,170344,73,"['bedroom soul', 'chill r&b', 'pop']",Your Top Songs 2020,"{""danceability"": 0.813, ""energy"": 0.415, ""key"": 0, ""loudness"": -5.926, ""mode"": 1, ""speechiness"": 0.0349, ""acousticness"": 0.777, ""instrumentalness"": 0, ""liveness"": 0.131, ""valence"": 0.667, ""tempo"": 91.921, ""type"": ""audio_features"", ""id"": ""0ri0Han4IRJhzvERHOZTMr"", ""uri"": ""spotify:track:0ri0Han4IRJhzvERHOZTMr"", ""track_href"": ""https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr"", ""duration_ms"": 170345, ""time_signature"": 4}",1668281724.432862
0,'Sweet & Sour (feat. Lauv & Tyga)','Jawsh 685',3ZWhRS2EJVL5B0IEzkcvZa,163228,59,['nz pop'],Your Top Songs 2020,"{""danceability"": 0.827, ""energy"": 0.73, ""key"": 1, ""loudness"": -5.324, ""mode"": 1, ""speechiness"": 0.0934, ""acousticness"": 0.092, ""instrumentalness"": 1.35e-05, ""liveness"": 0.258, ""valence"": 0.679, ""tempo"": 95.003, ""type"": ""audio_features"", ""id"": ""3ZWhRS2EJVL5B0IEzkcvZa"", ""uri"": ""spotify:track:3ZWhRS2EJVL5B0IEzkcvZa"", ""track_href"": ""https://api.spotify.com/v1/tracks/3ZWhRS2EJVL5B0IEzkcvZa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3ZWhRS2EJVL5B0IEzkcvZa"", ""duration_ms"": 163228, ""time_signature"": 4}",1668281723.894274
99,'if we never met','John K',5HBDBBr5OV90lubqW8ctJF,144426,65,"['australian pop', 'electropop', 'pop']",Chill Hits,"{""danceability"": 0.958, ""energy"": 0.376, ""key"": 8, ""loudness"": -7.063, ""mode"": 1, ""speechiness"": 0.0523, ""acousticness"": 0.171, ""instrumentalness"": 0, ""liveness"": 0.127, ""valence"": 0.331, ""tempo"": 107.964, ""type"": ""audio_features"", ""id"": ""5HBDBBr5OV90lubqW8ctJF"", ""uri"": ""spotify:track:5HBDBBr5OV90lubqW8ctJF"", ""track_href"": ""https://api.spotify.com/v1/tracks/5HBDBBr5OV90lubqW8ctJF"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5HBDBBr5OV90lubqW8ctJF"", ""duration_ms"": 144427, ""time_signature"": 4}",1668281829.757392
98,'Slow','shy martin',1Ia95g66IhlAJ3qVI4qI8W,163547,66,"['alt z', 'australian pop', 'electropop', 'pop', 'post-teen pop', 'swedish electropop']",Chill Hits,"{""danceability"": 0.636, ""energy"": 0.243, ""key"": 2, ""loudness"": -9.509, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.815, ""instrumentalness"": 0, ""liveness"": 0.111, ""valence"": 0.239, ""tempo"": 142.016, ""type"": ""audio_features"", ""id"": ""1Ia95g66IhlAJ3qVI4qI8W"", ""uri"": ""spotify:track:1Ia95g66IhlAJ3qVI4qI8W"", ""track_href"": ""https://api.spotify.com/v1/tracks/1Ia95g66IhlAJ3qVI4qI8W"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1Ia95g66IhlAJ3qVI4qI8W"", ""duration_ms"": 163547, ""time_signature"": 4}",1668281829.230306
97,'Wild Life','OneRepublic',6oaQuXiRKqQq9ITJBV1XmC,267117,58,"['piano rock', 'pop']",Chill Hits,"{""danceability"": 0.498, ""energy"": 0.764, ""key"": 2, ""loudness"": -8.096, ""mode"": 1, ""speechiness"": 0.0382, ""acousticness"": 0.0118, ""instrumentalness"": 0.0104, ""liveness"": 0.156, ""valence"": 0.0557, ""tempo"": 115.975, ""type"": ""audio_features"", ""id"": ""6oaQuXiRKqQq9ITJBV1XmC"", ""uri"": ""spotify:track:6oaQuXiRKqQq9ITJBV1XmC"", ""track_href"": ""https://api.spotify.com/v1/tracks/6oaQuXiRKqQq9ITJBV1XmC"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6oaQuXiRKqQq9ITJBV1XmC"", ""duration_ms"": 267117, ""time_signature"": 4}",1668281828.707745
96,'Incredible','James TW',5bZeugrr7oIATt1CLJuhT4,246320,65,"['neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop']",Chill Hits,"{""danceability"": 0.556, ""energy"": 0.589, ""key"": 0, ""loudness"": -6.209, ""mode"": 1, ""speechiness"": 0.0431, ""acousticness"": 0.306, ""instrumentalness"": 0, ""liveness"": 0.147, ""valence"": 0.264, ""tempo"": 180.942, ""type"": ""audio_features"", ""id"": ""5bZeugrr7oIATt1CLJuhT4"", ""uri"": ""spotify:track:5bZeugrr7oIATt1CLJuhT4"", ""track_href"": ""https://api.spotify.com/v1/tracks/5bZeugrr7oIATt1CLJuhT4"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5bZeugrr7oIATt1CLJuhT4"", ""duration_ms"": 246320, ""time_signature"": 3}",1668281828.186334
95,'My Mind & Me','Selena Gomez',0XER3HPMx223xWaAgNKp4Y,147597,82,"['dance pop', 'pop', 'post-teen pop']",Chill Hits,"{""danceability"": 0.6, ""energy"": 0.389, ""key"": 9, ""loudness"": -5.727, ""mode"": 1, ""speechiness"": 0.0337, ""acousticness"": 0.566, ""instrumentalness"": 0, ""liveness"": 0.0826, ""valence"": 0.244, ""tempo"": 143.577, ""type"": ""audio_features"", ""id"": ""0XER3HPMx223xWaAgNKp4Y"", ""uri"": ""spotify:track:0XER3HPMx223xWaAgNKp4Y"", ""track_href"": ""https://api.spotify.com/v1/tracks/0XER3HPMx223xWaAgNKp4Y"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0XER3HPMx223xWaAgNKp4Y"", ""duration_ms"": 147597, ""time_signature"": 4}",1668281827.665986
94,'Takeaway','The Chainsmokers',3g0mEQx3NTanacLseoP0Gw,209880,74,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",Chill Hits,"{""danceability"": 0.528, ""energy"": 0.511, ""key"": 3, ""loudness"": -8.144, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.126, ""instrumentalness"": 0, ""liveness"": 0.101, ""valence"": 0.351, ""tempo"": 100.1, ""type"": ""audio_features"", ""id"": ""3g0mEQx3NTanacLseoP0Gw"", ""uri"": ""spotify:track:3g0mEQx3NTanacLseoP0Gw"", ""track_href"": ""https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw"", ""duration_ms"": 209880, ""time_signature"": 4}",1668281827.138355
93,'Heather','Conan Gray',4xqrdfXkTW4T0RauPLv3WA,198040,86,"['bedroom pop', 'pop']",Chill Hits,"{""danceability"": 0.357, ""energy"": 0.425, ""key"": 5, ""loudness"": -7.301, ""mode"": 1, ""speechiness"": 0.0333, ""acousticness"": 0.584, ""instrumentalness"": 0, ""liveness"": 0.322, ""valence"": 0.27, ""tempo"": 102.078, ""type"": ""audio_features"", ""id"": ""4xqrdfXkTW4T0RauPLv3WA"", ""uri"": ""spotify:track:4xqrdfXkTW4T0RauPLv3WA"", ""track_href"": ""https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA"", ""duration_ms"": 198040, ""time_signature"": 3}",1668281826.603374
92,'Thousand Miles','The Kid LAROI',1r8ZCjfrQxoy2wVaBUbpwg,164781,79,"['australian hip hop', 'pop']",Chill Hits,"{""danceability"": 0.376, ""energy"": 0.657, ""key"": 7, ""loudness"": -4.658, ""mode"": 1, ""speechiness"": 0.0768, ""acousticness"": 0.0858, ""instrumentalness"": 0, ""liveness"": 0.0884, ""valence"": 0.203, ""tempo"": 80.565, ""type"": ""audio_features"", ""id"": ""1r8ZCjfrQxoy2wVaBUbpwg"", ""uri"": ""spotify:track:1r8ZCjfrQxoy2wVaBUbpwg"", ""track_href"": ""https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg"", ""duration_ms"": 164782, ""time_signature"": 4}",1668281826.079105
91,'Just Look Up (From Don’t Look Up)','Ariana Grande',3QPBocWfIcOCdFFvmqn60F,201667,66,"['dance pop', 'pop']",Chill Hits,"{""danceability"": 0.566, ""energy"": 0.581, ""key"": 9, ""loudness"": -5.181, ""mode"": 1, ""speechiness"": 0.043, ""acousticness"": 0.216, ""instrumentalness"": 0, ""liveness"": 0.0853, ""valence"": 0.152, ""tempo"": 130.043, ""type"": ""audio_features"", ""id"": ""3QPBocWfIcOCdFFvmqn60F"", ""uri"": ""spotify:track:3QPBocWfIcOCdFFvmqn60F"", ""track_href"": ""https://api.spotify.com/v1/tracks/3QPBocWfIcOCdFFvmqn60F"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3QPBocWfIcOCdFFvmqn60F"", ""duration_ms"": 201668, ""time_signature"": 4}",1668281825.555935
90,'Holy (feat. Chance The Rapper)','Justin Bieber',5u1n1kITHCxxp8twBcZxWy,212093,73,"['canadian pop', 'pop']",Chill Hits,"{""danceability"": 0.673, ""energy"": 0.704, ""key"": 6, ""loudness"": -8.056, ""mode"": 1, ""speechiness"": 0.36, ""acousticness"": 0.196, ""instrumentalness"": 0, ""liveness"": 0.0898, ""valence"": 0.372, ""tempo"": 86.919, ""type"": ""audio_features"", ""id"": ""5u1n1kITHCxxp8twBcZxWy"", ""uri"": ""spotify:track:5u1n1kITHCxxp8twBcZxWy"", ""track_href"": ""https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy"", ""duration_ms"": 212093, ""time_signature"": 4}",1668281825.030013
89,'Slow Motion','Charlotte Lawrence',09svEvkmTi9vw4kWRyBC6X,183849,58,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",Chill Hits,"{""danceability"": 0.665, ""energy"": 0.61, ""key"": 0, ""loudness"": -7.655, ""mode"": 0, ""speechiness"": 0.0436, ""acousticness"": 0.423, ""instrumentalness"": 0, ""liveness"": 0.127, ""valence"": 0.473, ""tempo"": 127.976, ""type"": ""audio_features"", ""id"": ""09svEvkmTi9vw4kWRyBC6X"", ""uri"": ""spotify:track:09svEvkmTi9vw4kWRyBC6X"", ""track_href"": ""https://api.spotify.com/v1/tracks/09svEvkmTi9vw4kWRyBC6X"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/09svEvkmTi9vw4kWRyBC6X"", ""duration_ms"": 183850, ""time_signature"": 4}",1668281824.508636
88,'Unlearn (with Gracie Abrams)','benny blanco',6GH4tLwGW6HliKbZBdt6hD,155361,62,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']",Chill Hits,"{""danceability"": 0.429, ""energy"": 0.214, ""key"": 1, ""loudness"": -12.261, ""mode"": 1, ""speechiness"": 0.242, ""acousticness"": 0.897, ""instrumentalness"": 0, ""liveness"": 0.105, ""valence"": 0.189, ""tempo"": 77.849, ""type"": ""audio_features"", ""id"": ""6GH4tLwGW6HliKbZBdt6hD"", ""uri"": ""spotify:track:6GH4tLwGW6HliKbZBdt6hD"", ""track_href"": ""https://api.spotify.com/v1/tracks/6GH4tLwGW6HliKbZBdt6hD"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6GH4tLwGW6HliKbZBdt6hD"", ""duration_ms"": 155361, ""time_signature"": 4}",1668281823.989022
87,'Happiest Year','Jaymes Young',6oRtmlSyMLuswxpnFzTmX4,228442,42,"['indie poptimism', 'modern rock', 'pop']",Chill Hits,"{""danceability"": 0.502, ""energy"": 0.168, ""key"": 1, ""loudness"": -14.061, ""mode"": 1, ""speechiness"": 0.0486, ""acousticness"": 0.885, ""instrumentalness"": 0, ""liveness"": 0.111, ""valence"": 0.355, ""tempo"": 112.881, ""type"": ""audio_features"", ""id"": ""6oRtmlSyMLuswxpnFzTmX4"", ""uri"": ""spotify:track:6oRtmlSyMLuswxpnFzTmX4"", ""track_href"": ""https://api.spotify.com/v1/tracks/6oRtmlSyMLuswxpnFzTmX4"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6oRtmlSyMLuswxpnFzTmX4"", ""duration_ms"": 228443, ""time_signature"": 3}",1668281823.460139
86,'17','Julia Michaels',0ND8rF8oirMXtE59n585P6,182800,63,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Chill Hits,"{""danceability"": 0.774, ""energy"": 0.466, ""key"": 4, ""loudness"": -6.869, ""mode"": 1, ""speechiness"": 0.0433, ""acousticness"": 0.458, ""instrumentalness"": 0, ""liveness"": 0.111, ""valence"": 0.396, ""tempo"": 97.975, ""type"": ""audio_features"", ""id"": ""0ND8rF8oirMXtE59n585P6"", ""uri"": ""spotify:track:0ND8rF8oirMXtE59n585P6"", ""track_href"": ""https://api.spotify.com/v1/tracks/0ND8rF8oirMXtE59n585P6"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0ND8rF8oirMXtE59n585P6"", ""duration_ms"": 182800, ""time_signature"": 4}",1668281822.917442
85,"'always, i'll care'",'Jeremy Zucker',0rbKrBvZUYY9GN9l057BuY,146160,72,"['electropop', 'pop']",Chill Hits,"{""danceability"": 0.732, ""energy"": 0.221, ""key"": 6, ""loudness"": -12.623, ""mode"": 1, ""speechiness"": 0.056, ""acousticness"": 0.897, ""instrumentalness"": 2.62e-05, ""liveness"": 0.11, ""valence"": 0.677, ""tempo"": 105.165, ""type"": ""audio_features"", ""id"": ""0rbKrBvZUYY9GN9l057BuY"", ""uri"": ""spotify:track:0rbKrBvZUYY9GN9l057BuY"", ""track_href"": ""https://api.spotify.com/v1/tracks/0rbKrBvZUYY9GN9l057BuY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0rbKrBvZUYY9GN9l057BuY"", ""duration_ms"": 146160, ""time_signature"": 4}",1668281822.399544
84,'Stuck with U (with Justin Bieber)','Ariana Grande',4HBZA5flZLE435QTztThqH,228482,82,"['dance pop', 'pop']",Chill Hits,"{""danceability"": 0.597, ""energy"": 0.45, ""key"": 8, ""loudness"": -6.658, ""mode"": 1, ""speechiness"": 0.0418, ""acousticness"": 0.223, ""instrumentalness"": 0, ""liveness"": 0.382, ""valence"": 0.537, ""tempo"": 178.765, ""type"": ""audio_features"", ""id"": ""4HBZA5flZLE435QTztThqH"", ""uri"": ""spotify:track:4HBZA5flZLE435QTztThqH"", ""track_href"": ""https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH"", ""duration_ms"": 228482, ""time_signature"": 3}",1668281821.868545
83,'Astronomy','Conan Gray',0KmgJyW4GDgonqsoyx0CZ3,243907,71,"['bedroom pop', 'pop']",Chill Hits,"{""danceability"": 0.471, ""energy"": 0.335, ""key"": 4, ""loudness"": -8.767, ""mode"": 0, ""speechiness"": 0.0273, ""acousticness"": 0.593, ""instrumentalness"": 2.11e-05, ""liveness"": 0.297, ""valence"": 0.111, ""tempo"": 145.252, ""type"": ""audio_features"", ""id"": ""0KmgJyW4GDgonqsoyx0CZ3"", ""uri"": ""spotify:track:0KmgJyW4GDgonqsoyx0CZ3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0KmgJyW4GDgonqsoyx0CZ3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0KmgJyW4GDgonqsoyx0CZ3"", ""duration_ms"": 243907, ""time_signature"": 3}",1668281821.349198
82,'Slow Dance (feat. Ava Max)','AJ Mitchell',5FNS5Vj69AhRGJWjhrAd01,178799,62,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Chill Hits,"{""danceability"": 0.692, ""energy"": 0.443, ""key"": 1, ""loudness"": -5.671, ""mode"": 1, ""speechiness"": 0.0386, ""acousticness"": 0.214, ""instrumentalness"": 0, ""liveness"": 0.06, ""valence"": 0.363, ""tempo"": 127.9, ""type"": ""audio_features"", ""id"": ""5FNS5Vj69AhRGJWjhrAd01"", ""uri"": ""spotify:track:5FNS5Vj69AhRGJWjhrAd01"", ""track_href"": ""https://api.spotify.com/v1/tracks/5FNS5Vj69AhRGJWjhrAd01"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5FNS5Vj69AhRGJWjhrAd01"", ""duration_ms"": 178800, ""time_signature"": 4}",1668281820.809825
81,'Mad at Disney','salem ilese',7aGyRfJWtLqgJaZoG9lJhE,136838,71,['modern indie pop'],Chill Hits,"{""danceability"": 0.738, ""energy"": 0.621, ""key"": 0, ""loudness"": -7.313, ""mode"": 1, ""speechiness"": 0.0486, ""acousticness"": 0.424, ""instrumentalness"": 7.39e-06, ""liveness"": 0.692, ""valence"": 0.715, ""tempo"": 113.968, ""type"": ""audio_features"", ""id"": ""7aGyRfJWtLqgJaZoG9lJhE"", ""uri"": ""spotify:track:7aGyRfJWtLqgJaZoG9lJhE"", ""track_href"": ""https://api.spotify.com/v1/tracks/7aGyRfJWtLqgJaZoG9lJhE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7aGyRfJWtLqgJaZoG9lJhE"", ""duration_ms"": 136839, ""time_signature"": 4}",1668281820.294821
80,'Love Like That','Lauv',5aYEQLm02WlSlaOv5g6sZo,184556,27,['pop'],Chill Hits,"{""danceability"": 0.679, ""energy"": 0.481, ""key"": 3, ""loudness"": -9.045, ""mode"": 1, ""speechiness"": 0.0593, ""acousticness"": 0.208, ""instrumentalness"": 1.02e-05, ""liveness"": 0.284, ""valence"": 0.486, ""tempo"": 80.011, ""type"": ""audio_features"", ""id"": ""5aYEQLm02WlSlaOv5g6sZo"", ""uri"": ""spotify:track:5aYEQLm02WlSlaOv5g6sZo"", ""track_href"": ""https://api.spotify.com/v1/tracks/5aYEQLm02WlSlaOv5g6sZo"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5aYEQLm02WlSlaOv5g6sZo"", ""duration_ms"": 184557, ""time_signature"": 4}",1668281819.75945
79,'This City','Sam Fischer',3H3r2nKWa3Yk5gt8xgmsEt,194853,76,"['australian pop', 'dance pop', 'pop']",Chill Hits,"{""danceability"": 0.605, ""energy"": 0.377, ""key"": 11, ""loudness"": -6.213, ""mode"": 1, ""speechiness"": 0.0443, ""acousticness"": 0.733, ""instrumentalness"": 0, ""liveness"": 0.0808, ""valence"": 0.519, ""tempo"": 73.877, ""type"": ""audio_features"", ""id"": ""3H3r2nKWa3Yk5gt8xgmsEt"", ""uri"": ""spotify:track:3H3r2nKWa3Yk5gt8xgmsEt"", ""track_href"": ""https://api.spotify.com/v1/tracks/3H3r2nKWa3Yk5gt8xgmsEt"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3H3r2nKWa3Yk5gt8xgmsEt"", ""duration_ms"": 194853, ""time_signature"": 4}",1668281819.230354
78,'Cheating on You','Charlie Puth',0ClPIeT6MSgfSgQ9ZrJbAq,196606,77,"['dance pop', 'pop', 'viral pop']",Chill Hits,"{""danceability"": 0.749, ""energy"": 0.535, ""key"": 4, ""loudness"": -6.785, ""mode"": 1, ""speechiness"": 0.0336, ""acousticness"": 0.0131, ""instrumentalness"": 3.65e-05, ""liveness"": 0.0982, ""valence"": 0.601, ""tempo"": 123.042, ""type"": ""audio_features"", ""id"": ""0ClPIeT6MSgfSgQ9ZrJbAq"", ""uri"": ""spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq"", ""track_href"": ""https://api.spotify.com/v1/tracks/0ClPIeT6MSgfSgQ9ZrJbAq"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0ClPIeT6MSgfSgQ9ZrJbAq"", ""duration_ms"": 196607, ""time_signature"": 4}",1668281818.707127
