,title,artist,id,duration,popularity,features,timestamp,created_at
14,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,76,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1665904192.972,1665988043.244652
13,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,76,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1665904439.082,1665988042.93056
12,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,76,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1665904685.244,1665988042.624055
11,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665904969.201,1665988042.319833
10,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665905228.079,1665988042.005749
9,'Drunk (And I Don't Wanna Go Home)','Elle King',0QULNNd9z5s35entfiiXoa,245625,76,"{""danceability"": 0.612, ""energy"": 0.884, ""key"": 5, ""loudness"": -4.4, ""mode"": 1, ""speechiness"": 0.0459, ""acousticness"": 0.00516, ""instrumentalness"": 0, ""liveness"": 0.0997, ""valence"": 0.626, ""tempo"": 119.991, ""type"": ""audio_features"", ""id"": ""0QULNNd9z5s35entfiiXoa"", ""uri"": ""spotify:track:0QULNNd9z5s35entfiiXoa"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QULNNd9z5s35entfiiXoa"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QULNNd9z5s35entfiiXoa"", ""duration_ms"": 245626, ""time_signature"": 4}",1665915125.028,1665988041.69075
8,'In The End - Mellen Gi Remix','Tommee Profitt',5rAUZy2eDdegBxUVYxePK2,218188,74,"{""danceability"": 0.618, ""energy"": 0.611, ""key"": 7, ""loudness"": -6.654, ""mode"": 0, ""speechiness"": 0.11, ""acousticness"": 0.477, ""instrumentalness"": 0.0333, ""liveness"": 0.162, ""valence"": 0.224, ""tempo"": 88.07, ""type"": ""audio_features"", ""id"": ""5rAUZy2eDdegBxUVYxePK2"", ""uri"": ""spotify:track:5rAUZy2eDdegBxUVYxePK2"", ""track_href"": ""https://api.spotify.com/v1/tracks/5rAUZy2eDdegBxUVYxePK2"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5rAUZy2eDdegBxUVYxePK2"", ""duration_ms"": 218189, ""time_signature"": 4}",1665915845.924,1665988041.366207
7,'In The End - Mellen Gi Remix','Tommee Profitt',5rAUZy2eDdegBxUVYxePK2,218188,74,"{""danceability"": 0.618, ""energy"": 0.611, ""key"": 7, ""loudness"": -6.654, ""mode"": 0, ""speechiness"": 0.11, ""acousticness"": 0.477, ""instrumentalness"": 0.0333, ""liveness"": 0.162, ""valence"": 0.224, ""tempo"": 88.07, ""type"": ""audio_features"", ""id"": ""5rAUZy2eDdegBxUVYxePK2"", ""uri"": ""spotify:track:5rAUZy2eDdegBxUVYxePK2"", ""track_href"": ""https://api.spotify.com/v1/tracks/5rAUZy2eDdegBxUVYxePK2"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5rAUZy2eDdegBxUVYxePK2"", ""duration_ms"": 218189, ""time_signature"": 4}",1665916030.957,1665988041.064208
6,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665917924.577,1665988040.763994
5,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665918154.503,1665988040.463993
4,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665918384.343,1665988040.144994
3,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665918547.986,1665988039.831995
2,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665957186.092,1665988039.519944
1,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665957424.545,1665988039.206897
0,'Despacito','Luis Fonsi',6habFhsOp2NvshLv26DqMb,229360,81,"{""danceability"": 0.655, ""energy"": 0.797, ""key"": 2, ""loudness"": -4.787, ""mode"": 1, ""speechiness"": 0.153, ""acousticness"": 0.198, ""instrumentalness"": 0, ""liveness"": 0.067, ""valence"": 0.839, ""tempo"": 177.928, ""type"": ""audio_features"", ""id"": ""6habFhsOp2NvshLv26DqMb"", ""uri"": ""spotify:track:6habFhsOp2NvshLv26DqMb"", ""track_href"": ""https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb"", ""duration_ms"": 229360, ""time_signature"": 4}",1665960125.196,1665988038.907363
15,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665963295.966,1666007573.666843
14,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665963554.831,1666007573.357768
13,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665963813.393,1666007573.051125
12,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665964074.541,1666007572.751054
11,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1665964204.752,1666007572.4497
10,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665967324.827,1666007572.146113
9,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665967364.207,1666007571.826853
8,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665973561.46,1666007571.366032
7,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665973746.403,1666007571.054531
6,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665974907.146,1666007570.737713
5,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665975092.437,1666007570.430456
4,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665975277.422,1666007570.102196
3,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665975467.106,1666007569.795641
2,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665977548.516,1666007569.491736
1,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665977733.532,1666007569.14183
0,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1665982221.796,1666007568.816945
49,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666059943.137,1666190863.351609
48,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666060127.951,1666190863.023608
